index,time,loss
177,21.9275,0.4815
178,21.9708,0.4532
179,22.0127,0.4759
180,22.2478,0.4801
181,22.2894,0.4408
182,22.3305,0.4633
183,22.5524,0.4908
184,22.5939,0.4174
185,22.6349,0.4753
186,22.8562,0.4628
187,22.8999,0.4245
188,22.9409,0.4565
189,23.1573,0.4749
190,23.2017,0.4243
191,23.2446,0.4549
192,23.4692,0.4577
193,23.5137,0.4204
194,23.5554,0.4388
195,23.7923,0.4570
196,23.8346,0.4246
197,23.8761,0.4403
198,24.0979,0.4554
199,24.1399,0.4179
200,24.1815,0.4569
201,24.4055,0.4454
202,24.4479,0.4112
203,24.4899,0.4546
204,24.7118,0.4426
205,24.7550,0.4101
206,24.7969,0.4401
207,25.0077,0.4526
208,25.0495,0.4156
209,25.1067,0.4337
210,25.3312,0.4480
211,25.3885,0.4052
212,25.4301,0.4381
213,25.6462,0.4434
214,25.6882,0.4093
215,25.7295,0.4429
216,25.9623,0.4472
217,26.0059,0.4058
218,26.0495,0.4292
219,26.3037,0.4432
220,26.3463,0.4079
221,26.3884,0.4430
222,26.6145,0.4409
223,26.6560,0.4027
224,26.6977,0.4327
225,26.9168,0.4529
226,26.9594,0.4082
227,27.0019,0.4276
228,27.2150,0.4332
229,27.2569,0.4055
230,27.3000,0.4261
231,27.5107,0.4333
232,27.5547,0.4000
233,27.5962,0.4264
234,27.8474,0.4400
235,27.8898,0.3969
236,27.9310,0.4261
237,28.1449,0.4418
238,28.1877,0.4087
239,28.2299,0.4389
240,28.4394,0.4380
241,28.4832,0.4116
242,28.5266,0.4368
243,28.7461,0.4343
244,28.7900,0.3939
245,28.8338,0.4282
246,29.0470,0.4302
247,29.0910,0.3954
248,29.1355,0.4278
249,29.3523,0.4280
250,29.3943,0.4025
251,29.4353,0.4212
252,29.6439,0.4324
253,29.6853,0.3999
254,29.7422,0.4368
255,29.9562,0.4367
256,30.0150,0.3941
257,30.0559,0.4233
258,30.2689,0.4366
259,30.3124,0.3946
260,30.3537,0.4232
261,30.5742,0.4229
262,30.6156,0.3973
263,30.6571,0.4200
264,30.8698,0.4270
265,30.9136,0.3915
266,30.9553,0.4341
267,31.1841,0.4321
268,31.2272,0.3936
269,31.2694,0.4196
270,31.4834,0.4185
271,31.5254,0.3965
272,31.5689,0.4179
273,31.7812,0.4359
274,31.8255,0.3872
275,31.8689,0.4295
276,32.1154,0.4291
277,32.1578,0.3945
278,32.1999,0.4212
279,32.4524,0.4325
280,32.4966,0.3963
281,32.5387,0.4187
282,32.7506,0.4203
283,32.7927,0.3874
284,32.8346,0.4270
285,33.0487,0.4310
286,33.0911,0.3919
287,33.1328,0.4157
288,33.3542,0.4249
289,33.3978,0.3937
290,33.4421,0.4156
291,33.6799,0.4295
292,33.7225,0.3939
293,33.7642,0.4138
294,33.9781,0.4218
295,34.0226,0.3938
296,34.0637,0.4155
297,34.2771,0.4206
298,34.3191,0.3867
299,34.3764,0.4202
300,34.6035,0.4203
301,34.6613,0.3914
302,34.7037,0.4194
303,34.9255,0.4185
304,34.9681,0.3887
305,35.0121,0.4139
306,35.2222,0.4248
307,35.2652,0.4027
308,35.3070,0.4111
309,35.5352,0.4181
310,35.5769,0.3851
311,35.6193,0.4115
312,35.8372,0.4212
313,35.8794,0.3883
314,35.9212,0.4091
315,36.1575,0.4185
316,36.1993,0.3920
317,36.2404,0.4139
318,36.4700,0.4192
319,36.5129,0.3848
320,36.5569,0.4141
321,36.7711,0.4235
322,36.8131,0.3939
323,36.8543,0.4127
324,37.1039,0.4243
325,37.1472,0.3837
326,37.1903,0.4065
327,37.4100,0.4287
328,37.4523,0.3876
329,37.4939,0.4196
330,37.7282,0.4233
331,37.7717,0.3851
332,37.8129,0.4149
333,38.0293,0.4148
334,38.0710,0.3883
335,38.1126,0.4161
336,38.3391,0.4171
337,38.3807,0.3947
338,38.4217,0.4101
339,38.6557,0.4223
340,38.6972,0.3856
341,38.7385,0.4141
342,38.9489,0.4186
343,38.9903,0.3892
344,39.0468,0.4047
345,39.2628,0.4139
346,39.3194,0.3834
347,39.3607,0.4099
348,39.5756,0.4166
349,39.6174,0.3904
350,39.6586,0.4067
351,39.9108,0.4143
352,39.9548,0.3831
353,39.9974,0.4129
354,40.2345,0.4198
355,40.2763,0.3843
356,40.3188,0.4136
357,40.5418,0.4142
358,40.5835,0.3870
359,40.6266,0.4104
360,40.8470,0.4187
361,40.8899,0.3809
362,40.9327,0.4150
363,41.1418,0.4145
364,41.1832,0.3789
365,41.2243,0.4095
366,41.4366,0.4105
367,41.4782,0.3825
368,41.5202,0.4091
369,41.7314,0.4115
370,41.7751,0.3823
371,41.8172,0.4095
372,42.0270,0.4178
373,42.0689,0.3839
374,42.1112,0.4147
375,42.3319,0.4150
376,42.3731,0.3840
377,42.4143,0.4010
378,42.6259,0.4138
379,42.6672,0.3884
380,42.7085,0.4025
381,42.9317,0.4108
382,42.9760,0.3801
383,43.0189,0.4126
384,43.2747,0.4124
385,43.3167,0.3889
386,43.3581,0.4112
387,43.5782,0.4113
388,43.6226,0.3851
389,43.6821,0.4033
390,43.9044,0.4134
391,43.9631,0.3829
392,44.0050,0.4062
393,44.2362,0.4116
394,44.2806,0.3873
395,44.3235,0.4044
396,44.5483,0.4116
397,44.5900,0.3868
398,44.6337,0.4054
399,44.8715,0.4178
400,44.9138,0.3850
401,44.9560,0.4078
402,45.1806,0.4106
403,45.2229,0.3812
404,45.2645,0.4099
405,45.5117,0.4168
406,45.5532,0.3811
407,45.5939,0.4095
408,45.8339,0.4170
409,45.8754,0.3940
410,45.9168,0.4143
411,46.1431,0.4163
412,46.1853,0.3778
413,46.2265,0.4032
414,46.4585,0.4117
415,46.5037,0.3797
416,46.5479,0.4166
417,46.7760,0.4134
418,46.8179,0.3801
419,46.8613,0.4039
420,47.0723,0.4087
421,47.1172,0.3842
422,47.1630,0.4103
423,47.4277,0.4133
424,47.4697,0.3784
425,47.5115,0.4066
426,47.7367,0.4133
427,47.7797,0.3829
428,47.8210,0.4065
429,48.0382,0.4134
430,48.0821,0.3835
431,48.1238,0.4077
432,48.3585,0.4113
433,48.4019,0.3803
434,48.4597,0.4033
435,48.6712,0.4151
436,48.7286,0.3823
437,48.7714,0.4119
438,48.9989,0.4125
439,49.0417,0.3792
440,49.0834,0.4085
441,49.3053,0.4163
442,49.3485,0.3773
443,49.3898,0.4064
444,49.6200,0.4150
445,49.6615,0.3789
446,49.7028,0.4083
447,49.9125,0.4100
448,49.9549,0.3864
449,49.9966,0.4020
450,50.2087,0.4115
451,50.2509,0.3832
452,50.2938,0.4086
453,50.5094,0.4101
454,50.5537,0.3790
455,50.5950,0.4075
456,50.8442,0.4117
457,50.8858,0.3861
458,50.9271,0.4090
459,51.1413,0.4176
460,51.1856,0.3813
461,51.2293,0.4035
462,51.4769,0.4127
463,51.5215,0.3886
464,51.5652,0.4066
465,51.7900,0.4078
466,51.8362,0.3765
467,51.8788,0.4051
468,52.0988,0.4163
469,52.1433,0.3740
470,52.1880,0.4068
471,52.4127,0.4112
472,52.4550,0.3756
473,52.4971,0.4053
474,52.7079,0.4091
475,52.7502,0.3824
476,52.7942,0.4072
477,53.0138,0.4076
478,53.0557,0.3840
479,53.1134,0.4032
480,53.3605,0.4128
481,53.4180,0.3798
482,53.4618,0.4093
483,53.6857,0.4098
484,53.7278,0.3806
485,53.7694,0.4072
486,53.9818,0.4159
487,54.0265,0.3799
488,54.0703,0.4072
489,54.2835,0.4195
490,54.3281,0.3826
491,54.3726,0.4090
492,54.5825,0.4157
493,54.6247,0.3825
494,54.6660,0.4017
495,54.8907,0.4152
496,54.9347,0.3789
497,54.9765,0.4089
498,55.2333,0.4150
499,55.2752,0.3789
500,55.3166,0.4049
501,55.5327,0.4174
502,55.5745,0.3829
503,55.6176,0.4034
504,55.8421,0.4112
505,55.8873,0.3780
506,55.9290,0.4055
507,56.1422,0.4101
508,56.1869,0.3770
509,56.2308,0.4122
510,56.4699,0.4091
511,56.5131,0.3764
512,56.5565,0.4053
513,56.7678,0.4183
514,56.8119,0.3837
515,56.8534,0.4052
516,57.0877,0.4135
517,57.1307,0.3754
518,57.1727,0.4039
519,57.4058,0.4189
520,57.4479,0.3808
521,57.4904,0.4091
522,57.7370,0.4150
523,57.7814,0.3822
524,57.8406,0.4037
525,58.0714,0.4153
526,58.1300,0.3793
527,58.1725,0.4071
528,58.4112,0.4108
529,58.4567,0.3817
530,58.5013,0.4032
531,58.7157,0.4122
532,58.7585,0.3887
533,58.8012,0.4031
534,59.0211,0.4127
535,59.0651,0.3848
536,59.1069,0.4029
537,59.3459,0.4160
538,59.3893,0.3822
539,59.4313,0.4041
540,59.6452,0.4138
541,59.6891,0.3805
542,59.7332,0.4060
543,59.9462,0.4122
544,59.9900,0.3785
545,60.0315,0.4074
546,60.2668,0.4159
547,60.3092,0.3844
548,60.3505,0.4019
549,60.5953,0.4104
550,60.6369,0.3828
551,60.6786,0.4069
552,60.8956,0.4124
553,60.9377,0.3775
554,60.9814,0.4083
555,61.1967,0.4158
556,61.2400,0.3793
557,61.2810,0.4045
558,61.5317,0.4130
559,61.5734,0.3759
560,61.6154,0.4039
561,61.8427,0.4150
562,61.8846,0.3840
563,61.9260,0.4036
564,62.1415,0.4163
565,62.1847,0.3816
566,62.2263,0.4078
567,62.4379,0.4128
568,62.4798,0.3832
569,62.5389,0.4037
570,62.7485,0.4089
571,62.8058,0.3826
572,62.8473,0.4053
573,63.0637,0.4083
574,63.1078,0.3766
575,63.1492,0.4040
576,63.4123,0.4086
577,63.4562,0.3764
578,63.4987,0.4055
579,63.7224,0.4139
580,63.7641,0.3808
581,63.8060,0.4030
582,64.0281,0.4125
583,64.0697,0.3780
584,64.1116,0.4107
585,64.3654,0.4093
586,64.4077,0.3776
587,64.4522,0.4051
588,64.6702,0.4111
589,64.7149,0.3853
590,64.7579,0.4064
591,64.9686,0.4133
592,65.0119,0.3772
593,65.0542,0.4076
594,65.2770,0.4078
595,65.3198,0.3846
596,65.3618,0.3986
597,65.5742,0.4105
598,65.6174,0.3820
599,65.6600,0.4070
