index,time,loss
41417,6830.8549,0.4715
41418,6830.9931,0.4788
41419,6831.1229,0.5421
41420,6831.2493,0.4873
41421,6831.3919,0.4788
41422,6831.5161,0.4260
41423,6831.6429,0.5414
41424,6831.7868,0.4640
41425,6831.9132,0.4893
41426,6832.0393,0.5622
41427,6832.1699,0.6055
41428,6832.2976,0.4848
41429,6832.4380,0.4815
41430,6832.5677,0.4937
41431,6832.6942,0.5847
41432,6832.8423,0.4338
41433,6832.9691,0.3856
41434,6833.0994,0.4701
41435,6833.2668,0.4934
41436,6833.3888,0.4909
41437,6833.5010,0.4436
41438,6833.6136,0.5236
41439,6833.7258,0.4767
41440,6833.8380,0.4364
41441,6833.9504,0.5135
41442,6834.0631,0.5049
41443,6834.2145,0.4637
41444,6834.3496,0.4922
41445,6834.5436,0.5322
41446,6834.7434,0.5227
41447,6834.8637,0.4871
41448,6834.9853,0.4811
41449,6835.1461,0.4404
41450,6835.3867,0.5135
41451,6835.5317,0.4736
41452,6835.6591,0.4187
41453,6835.7948,0.4580
41454,6836.0314,0.4401
41455,6836.2140,0.4464
41456,6836.3349,0.4912
41457,6836.4659,0.5451
41458,6836.6294,0.4377
41459,6836.8601,0.4635
41460,6836.9884,0.5249
41461,6837.1188,0.4749
41462,6837.2669,0.4709
41463,6837.5275,0.4876
41464,6837.6714,0.5102
41465,6837.8026,0.4849
41466,6837.9494,0.4456
41467,6838.1874,0.5184
41468,6838.3292,0.4978
41469,6838.4543,0.4738
41470,6838.5991,0.5278
41471,6838.8470,0.5087
41472,6838.9929,0.4848
41473,6839.1204,0.4942
41474,6839.2849,0.4784
41475,6839.5289,0.5404
41476,6839.6522,0.5086
41477,6839.7815,0.4833
41478,6839.9167,0.5728
41479,6840.1132,0.4359
41480,6840.3188,0.5110
41481,6840.4444,0.4464
41482,6840.5719,0.4478
41483,6840.7305,0.4938
41484,6840.9527,0.4900
41485,6841.0926,0.5148
41486,6841.2178,0.4809
41487,6841.3659,0.4787
41488,6841.5990,0.4889
41489,6841.7856,0.5424
41490,6841.9095,0.5036
41491,6842.0434,0.4457
41492,6842.2694,0.5021
41493,6842.4587,0.4269
41494,6842.5837,0.4328
41495,6842.7281,0.3896
41496,6842.9771,0.4850
41497,6843.1386,0.5075
41498,6843.2630,0.5323
41499,6843.4006,0.4767
41500,6843.6144,0.4919
41501,6843.8064,0.4216
41502,6843.9349,0.5539
41503,6844.0720,0.4926
41504,6844.2441,0.4718
41505,6844.4595,0.4473
41506,6844.5817,0.4792
41507,6844.7070,0.4791
41508,6844.8599,0.4753
41509,6845.1012,0.4814
41510,6845.2486,0.4577
41511,6845.3755,0.4292
41512,6845.5122,0.4748
41513,6845.7444,0.5419
41514,6845.9401,0.5575
41515,6846.0701,0.5444
41516,6846.1959,0.4279
41517,6846.3509,0.5278
41518,6846.5854,0.4557
41519,6846.7302,0.4973
41520,6846.8607,0.4759
41521,6847.0232,0.3880
41522,6847.2573,0.4949
41523,6847.4033,0.5142
41524,6847.5373,0.5078
41525,6847.6812,0.5271
41526,6847.9069,0.5047
41527,6848.0848,0.4656
41528,6848.2165,0.5181
41529,6848.3568,0.4777
41530,6848.5804,0.4735
41531,6848.7751,0.4575
41532,6848.9021,0.4380
41533,6849.0295,0.5786
41534,6849.1965,0.4862
41535,6849.4228,0.4120
41536,6849.5718,0.6040
41537,6849.7020,0.5983
41538,6849.8446,0.4658
41539,6850.0880,0.5445
41540,6850.2473,0.5242
41541,6850.3725,0.4992
41542,6850.5075,0.5006
41543,6850.7166,0.4196
41544,6850.9155,0.4743
41545,6851.0447,0.4928
41546,6851.1829,0.4395
41547,6851.4015,0.5541
41548,6851.6072,0.5612
41549,6851.7395,0.5432
41550,6851.8764,0.5582
41551,6852.0537,0.5049
41552,6852.2724,0.6581
41553,6852.3971,0.4374
41554,6852.5347,0.4875
41555,6852.6913,0.4672
41556,6852.9305,0.4220
41557,6853.0738,0.5851
41558,6853.2062,0.4760
41559,6853.3494,0.4214
41560,6853.5842,0.4346
41561,6853.7570,0.5011
41562,6853.8822,0.4953
41563,6854.0193,0.4713
41564,6854.2440,0.4964
41565,6854.4420,0.4916
41566,6854.5760,0.4576
41567,6854.7080,0.5285
41568,6854.8709,0.5045
41569,6855.1069,0.4189
41570,6855.2505,0.4547
41571,6855.3778,0.4783
41572,6855.5142,0.4574
41573,6855.7579,0.4996
41574,6855.9299,0.4185
41575,6856.0564,0.5207
41576,6856.1977,0.4189
41577,6856.4437,0.5079
41578,6856.6022,0.5060
41579,6856.7273,0.4685
41580,6856.8663,0.5354
41581,6857.1264,0.5039
41582,6857.2685,0.4606
41583,6857.3933,0.5278
41584,6857.5345,0.4524
41585,6857.7882,0.4685
41586,6857.9352,0.4584
41587,6858.0644,0.4425
41588,6858.2016,0.4550
41589,6858.4280,0.5101
41590,6858.6178,0.4591
41591,6858.7403,0.5755
41592,6858.8790,0.5075
41593,6859.1396,0.4672
41594,6859.3026,0.4678
41595,6859.4345,0.4777
41596,6859.5789,0.5633
41597,6859.7877,0.4845
41598,6860.0122,0.4837
41599,6860.1382,0.4764
41600,6860.2671,0.6311
41601,6860.4211,0.4813
41602,6860.6621,0.4792
41603,6860.8041,0.5078
41604,6860.9356,0.4795
41605,6861.0854,0.5254
41606,6861.3392,0.4503
41607,6861.4826,0.4820
41608,6861.6121,0.4783
41609,6861.7597,0.4661
41610,6861.9940,0.5053
41611,6862.1743,0.4614
41612,6862.3053,0.4179
41613,6862.4430,0.5011
41614,6862.5971,0.5639
41615,6862.8344,0.4673
41616,6862.9748,0.4276
41617,6863.0992,0.4405
41618,6863.2570,0.4368
41619,6863.4933,0.4122
41620,6863.6415,0.5212
41621,6863.7670,0.5011
41622,6863.9238,0.4521
41623,6864.1649,0.4362
41624,6864.3087,0.4966
41625,6864.4295,0.4164
41626,6864.5696,0.4585
41627,6864.8230,0.5715
41628,6864.9924,0.5648
41629,6865.1270,0.4673
41630,6865.2586,0.4725
41631,6865.4710,0.5744
41632,6865.6798,0.4948
41633,6865.8197,0.4583
41634,6865.9632,0.4835
41635,6866.1309,0.5027
41636,6866.3464,0.5094
41637,6866.4907,0.4997
41638,6866.6336,0.4613
41639,6866.7796,0.4151
41640,6867.0147,0.4719
41641,6867.1942,0.5014
41642,6867.3226,0.4640
41643,6867.4626,0.4784
41644,6867.6710,0.5570
41645,6867.8754,0.4635
41646,6868.0003,0.4988
41647,6868.1270,0.5049
41648,6868.2945,0.4743
41649,6868.5112,0.5059
41650,6868.6531,0.4985
41651,6868.7789,0.4882
41652,6868.9206,0.4918
41653,6869.1750,0.4557
41654,6869.3223,0.4544
41655,6869.4550,0.5079
41656,6869.6014,0.4448
41657,6869.8595,0.5146
41658,6870.0132,0.4870
41659,6870.1430,0.5635
41660,6870.3033,0.4986
41661,6870.5435,0.3880
41662,6870.7058,0.5176
41663,6870.8310,0.5017
41664,6870.9869,0.4968
41665,6871.2403,0.4955
41666,6871.3886,0.4969
41667,6871.5155,0.4368
41668,6871.6598,0.5200
41669,6871.8890,0.5341
41670,6872.0815,0.4576
41671,6872.2104,0.4699
41672,6872.3519,0.5383
41673,6872.5755,0.4908
41674,6872.7647,0.4230
41675,6872.8885,0.5268
41676,6873.0270,0.4999
41677,6873.1952,0.5043
41678,6873.4122,0.4644
41679,6873.5396,0.4787
41680,6873.6636,0.4862
41681,6873.8089,0.6221
41682,6874.0556,0.5003
41683,6874.1963,0.5116
41684,6874.3255,0.4365
41685,6874.4801,0.4691
41686,6874.7267,0.4610
41687,6874.8704,0.5642
41688,6874.9960,0.4414
41689,6875.1366,0.5152
41690,6875.2925,0.5350
41691,6875.5377,0.4860
41692,6875.6840,0.4971
41693,6875.8207,0.4638
41694,6875.9748,0.4915
41695,6876.2140,0.4850
41696,6876.3614,0.5364
41697,6876.4868,0.4819
41698,6876.6355,0.5001
41699,6876.8716,0.5222
41700,6877.0190,0.4415
41701,6877.1525,0.4961
41702,6877.3079,0.5154
41703,6877.5418,0.5120
41704,6877.6848,0.4758
41705,6877.8189,0.4944
41706,6877.9722,0.5132
41707,6878.2161,0.5125
41708,6878.3643,0.4968
41709,6878.4986,0.4549
41710,6878.6523,0.4950
41711,6878.9110,0.5106
41712,6879.0594,0.5491
41713,6879.1825,0.5077
41714,6879.3481,0.4965
41715,6879.5909,0.5705
41716,6879.7348,0.4547
41717,6879.8595,0.4289
41718,6880.0200,0.4975
41719,6880.2554,0.4415
41720,6880.4007,0.4679
41721,6880.5236,0.5294
41722,6880.6657,0.4401
41723,6880.9014,0.5088
41724,6881.0639,0.4952
41725,6881.1800,0.5090
41726,6881.3160,0.5516
41727,6881.5473,0.5371
41728,6881.7229,0.5686
41729,6881.8493,0.4929
41730,6882.3013,0.5100
41731,6882.4316,0.4682
41732,6882.5742,0.4213
41733,6882.8083,0.4750
41734,6882.9832,0.4528
41735,6883.1151,0.5248
41736,6883.2525,0.5205
41737,6883.4752,0.4280
41738,6883.6621,0.4464
